cache_key,sample_id,tag,nchordwise,spanwise,cspace,alpha_deg,control_input_deg,diff_input_deg,status,ok,CLa,Clp,Cma,Cmq,Cnb,altitude_m,avl_version,b_ref,beta_deg,c_ref,cache_hit,cd_ind,cd_total,cl,cm,elevon_diff.CY,elevon_diff.Cl,elevon_diff.Cn,elevon_sym.CL,elevon_sym.Cm,geom_config_sha256,hinge_moments.elevon_diff,hinge_moments.elevon_sym,l_over_d,n_sections,n_strips,n_vortices,s_ref,seconds_avl,seconds_total,span_efficiency,src_git_sha,strips_expected,velocity_mps,viscous,vortices_expected,x_np
4cc8636dbdb92fe87eb44c69,lhs30s2000:23,stage0_scale,48,2,1.0,4.0,4.0,4.0,SUCCESS,True,4.553225,-0.385488,-3.156939,-8.377901,0.002553,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,2.1117,0.0,0.42936,False,0.002545,0.00981027836331127,0.20157,-0.12387,-0.000365,-0.002916,-0.000137,0.009963,-0.009043,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002182,-0.0003441,20.546817586118316,29,112,5376,0.70859,85.11503909099702,85.11504173700087,0.8124,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,5376,0.297693
96d50c095bd9eea6ae7ca44c,lhs30s2000:24,stage0_scale,48,2,1.0,4.0,4.0,4.0,SUCCESS,True,3.777588,-0.304846,-1.999398,-4.873493,0.003956,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,2.0589,0.0,0.64506,False,0.0049699,0.011311295031860494,0.24075,-0.11858,-0.000336,-0.00198,9e-06,0.007079,-0.005254,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0001087,-0.0002016,21.284035057160132,29,112,5376,1.0648,83.92716094099887,83.92716337499951,0.9328,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,5376,0.341416
4157b882db91413beaae0be1,lhs30s2000:25,stage0_scale,48,2,1.0,4.0,4.0,4.0,SUCCESS,True,4.474657,-0.382564,-3.181441,-8.579763,0.003357,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,2.2032,0.0,0.45796,False,0.0028444,0.009863583212970912,0.17058,-0.11289,-0.000519,-0.003174,-4.3e-05,0.010449,-0.010631,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002064,-0.0003483,17.293918073878274,29,112,5376,0.8095,82.78325280499848,82.78325534599935,0.5425,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,5376,0.325608
a5de14417682c5770af0376e,lhs30s2000:26,stage0_scale,48,2,1.0,4.0,4.0,4.0,SUCCESS,True,3.826961,-0.303948,-1.872267,-4.497739,0.003202,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.5823,0.0,0.49375,False,0.0051987,0.012120783743478532,0.24316,-0.11024,-0.000622,-0.002142,0.000102,0.008466,-0.005779,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0001152,-0.0001866,20.061408993525674,28,108,5184,0.63267,78.04764290100138,78.04764554299982,0.901,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,108,28.0,True,5184,0.241558
e775eb9ec15361077932cf66,lhs30s2000:27,stage0_scale,48,2,1.0,4.0,4.0,4.0,SUCCESS,True,4.475958,-0.378439,-2.570883,-6.417018,0.002268,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,2.094,0.0,0.44715,False,0.0039742,0.01115836123551684,0.23379,-0.129,-0.000321,-0.00395,-0.000139,0.014426,-0.011791,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0004093,-0.0006376,20.952001379544075,29,112,5376,0.76528,81.95691500700195,81.95691712299958,0.756,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,5376,0.256833
0f35f23344bf6f5a841eda66,lhs30s2000:28,stage0_scale,48,2,1.0,4.0,4.0,4.0,SUCCESS,True,4.67266,-0.39806,-2.913865,-7.432049,0.002627,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,2.3812,0.0,0.4533,False,0.0027251,0.009756862341658288,0.18618,-0.10608,-0.000841,-0.004156,-0.000132,0.015364,-0.012726,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0003957,-0.0005763,19.081954165231835,29,112,5376,0.86502,82.20485037300023,82.20485238499896,0.6199,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,5376,0.282679
1c5bbf0de70928398e31f44b,lhs30s2000:29,stage0_scale,48,2,1.0,4.0,4.0,4.0,SUCCESS,True,3.910334,-0.313109,-2.464521,-6.40548,0.004339,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.6313,0.0,0.48403,False,0.0036935,0.010607538589095057,0.20926,-0.11736,-0.000568,-0.002163,4.6e-05,0.00825,-0.006762,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0001477,-0.0002466,19.72747949417097,29,112,5376,0.63705,82.68708298500133,82.68708478400004,0.8955,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,5376,0.305067
4dbf2e6d2b28ab1cf8e16be1,lhs30s2000:00,stage1,8,2,1.0,-2.0,4.0,4.0,SUCCESS,True,3.729312,-0.296539,-1.859707,-4.600975,0.002072,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7165,0.0,0.5539,False,0.0040753,0.011495340358302368,-0.20515,0.11799,-0.000285,-0.002401,-6.8e-05,0.009382,-0.00632,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002029,-0.0001452,-17.846361534813795,29,112,896,0.77939,2.8203970470021886,2.820400324999355,0.8589,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,896,0.276215
b25788758dd45210539d246b,lhs30s2000:00,stage1,8,2,1.0,0.0,4.0,4.0,SUCCESS,True,3.746441,-0.296644,-1.871286,-4.607515,0.001543,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7165,0.0,0.5539,False,0.0009522,0.007371836871546109,-0.07464,0.05285,-0.000377,-0.002409,-3e-05,0.009435,-0.006343,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002039,-0.0001984,-10.125020575007055,29,112,896,0.77939,3.0221398459980264,3.022142496000015,0.4769,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,896,0.276664
b2c0d26e51d2d550d74d288f,lhs30s2000:00,stage1,8,2,1.0,4.0,4.0,4.0,SUCCESS,True,3.74156,-0.293337,-1.870239,-4.60901,0.003627,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7165,0.0,0.5539,False,0.0032153,0.00975383007987064,0.18705,-0.07795,-0.000558,-0.002411,1.9e-05,0.00946,-0.006353,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002043,-0.0003033,19.17708207630379,29,112,896,0.77939,3.0264580770017346,3.0264602009992814,0.8805,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,896,0.27687
42b42f938b3e67fb1fd25502,lhs30s2000:00,stage1,8,4,1.0,-2.0,4.0,4.0,SUCCESS,True,3.720387,-0.294525,-1.854406,-4.592329,0.002059,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7165,0.0,0.5539,False,0.0040624,0.011470353113512365,-0.20471,0.11774,-0.000285,-0.00239,-6.8e-05,0.009355,-0.006304,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002022,-0.0001451,-17.846878642196852,29,224,1792,0.77939,11.157404215002316,11.157407071001217,0.8553,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,224,28.0,True,1792,0.276089
91a31c7d4e7387c03bc69918,lhs30s2000:00,stage1,8,4,1.0,0.0,4.0,4.0,SUCCESS,True,3.737745,-0.294642,-1.866072,-4.599081,0.001538,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7165,0.0,0.5539,False,0.0009466,0.007359854312637534,-0.07451,0.05279,-0.000376,-0.002398,-2.9e-05,0.009408,-0.006328,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002031,-0.000198,-10.123841700515676,29,224,1792,0.77939,11.528904563998367,11.528907105002872,0.4761,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,224,28.0,True,1792,0.276535
372035633c0a69ee94c93cf6,lhs30s2000:00,stage1,8,4,1.0,4.0,4.0,4.0,SUCCESS,True,3.7334,-0.29139,-1.865289,-4.601058,0.003626,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7165,0.0,0.5539,False,0.0032088,0.009743857913010962,0.18659,-0.07766,-0.000556,-0.0024,2e-05,0.009433,-0.006338,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002035,-0.0003024,19.149499270801826,29,224,1792,0.77939,11.555821638998168,11.555824287002906,0.8773,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,224,28.0,True,1792,0.276741
e2c57baf37ac17c5c838419e,lhs30s2000:00,stage1,8,6,1.0,-2.0,4.0,4.0,SUCCESS,True,3.717271,-0.293842,-1.852543,-4.589276,0.002064,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7165,0.0,0.5539,False,0.0040568,0.011472876639397854,-0.20456,0.11766,-0.000285,-0.002387,-6.8e-05,0.009347,-0.0063,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.000202,-0.000145,-17.829878802805307,29,336,2688,0.77939,23.360339328999544,23.36034196699984,0.8542,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,336,28.0,True,2688,0.276043
3d28777b593f21f13ec60b61,lhs30s2000:00,stage1,8,6,1.0,0.0,4.0,4.0,SUCCESS,True,3.734772,-0.293966,-1.86429,-4.596193,0.001536,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7165,0.0,0.5539,False,0.0009443,0.007365178142806812,-0.07446,0.05276,-0.000376,-0.002395,-2.9e-05,0.0094,-0.006324,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002029,-0.0001978,-10.109735101617497,29,336,2688,0.77939,24.39735900999949,24.39736155099672,0.4759,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,336,28.0,True,2688,0.276491
1bcdbe62270cc345fee5db59,lhs30s2000:00,stage1,8,6,1.0,4.0,4.0,4.0,SUCCESS,True,3.730743,-0.290742,-1.863666,-4.598459,0.003623,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7165,0.0,0.5539,False,0.0032066,0.009749198559705631,0.18643,-0.07756,-0.000555,-0.002397,1.9e-05,0.009426,-0.006334,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002033,-0.0003021,19.122597499504526,29,336,2688,0.77939,24.005939257000136,24.005941372997768,0.8764,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,336,28.0,True,2688,0.276697
bb9d8fc9ce0a1d44924ff2c1,lhs30s2000:00,stage1,12,2,1.0,-2.0,4.0,4.0,SUCCESS,True,3.73025,-0.296614,-1.859508,-4.599519,0.002069,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7165,0.0,0.5539,False,0.0040831,0.011459511346626407,-0.20332,0.11666,-0.000289,-0.00249,-7.7e-05,0.009737,-0.006542,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002214,-0.0001521,-17.742466833880822,29,112,1344,0.77939,6.456750072997238,6.456752816000517,0.8491,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,1344,0.276116
ab8fc0e6378aa89eab628be1,lhs30s2000:00,stage1,12,2,1.0,0.0,4.0,4.0,SUCCESS,True,3.747145,-0.296693,-1.870937,-4.605927,0.00154,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7165,0.0,0.5539,False,0.0009788,0.007387811242409601,-0.07278,0.05152,-0.000384,-0.002498,-3.6e-05,0.009793,-0.006566,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002224,-0.0002139,-9.851361602501115,29,112,1344,0.77939,6.660727823000343,6.660730120998778,0.449,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,1344,0.276561
8a30d39bf3b7428c362531bd,lhs30s2000:00,stage1,12,2,1.0,4.0,4.0,4.0,SUCCESS,True,3.741584,-0.293334,-1.869551,-4.607089,0.003635,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7165,0.0,0.5539,False,0.0033499,0.009894890330865798,0.18893,-0.07924,-0.000572,-0.002501,1.9e-05,0.00982,-0.006576,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002228,-0.000336,19.093693177240976,29,112,1344,0.77939,6.809386876000644,6.809389097998064,0.8759,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,1344,0.276767
fdc6f049d2a30c3d341ef845,lhs30s2000:00,stage1,12,4,1.0,-2.0,4.0,4.0,SUCCESS,True,3.721499,-0.294602,-1.854277,-4.590974,0.002059,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7165,0.0,0.5539,False,0.0040652,0.011429785994422455,-0.20288,0.1164,-0.000289,-0.002479,-7.7e-05,0.009708,-0.006525,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002207,-0.000152,-17.75011361533821,29,224,2688,0.77939,23.29269747899889,23.29270054800145,0.8456,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,224,28.0,True,2688,0.275987
260c9356fc902e64f1531f1f,lhs30s2000:00,stage1,12,4,1.0,0.0,4.0,4.0,SUCCESS,True,3.73852,-0.29469,-1.865746,-4.597508,0.001538,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7165,0.0,0.5539,False,0.000971,0.007374056229474499,-0.07264,0.05145,-0.000383,-0.002487,-3.5e-05,0.009764,-0.006549,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002217,-0.0002135,-9.850752115186484,29,224,2688,0.77939,23.477892880997388,23.47789486700276,0.4482,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,224,28.0,True,2688,0.27643
769ec7752fff90ac4a0c979c,lhs30s2000:00,stage1,12,4,1.0,4.0,4.0,4.0,SUCCESS,True,3.733303,-0.291373,-1.864532,-4.598983,0.003636,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7165,0.0,0.5539,False,0.003342,0.009883591423353568,0.18848,-0.07895,-0.00057,-0.002489,1.9e-05,0.00979,-0.006559,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002221,-0.000335,19.06999105149649,29,224,2688,0.77939,24.45134072699875,24.451342738000676,0.8729,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,224,28.0,True,2688,0.276636
98d76c7991b804b6437c9e77,lhs30s2000:00,stage1,12,6,1.0,-2.0,4.0,4.0,SUCCESS,True,3.718475,-0.293923,-1.852458,-4.588007,0.002063,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7165,0.0,0.5539,False,0.0040593,0.011431822844535717,-0.20274,0.11632,-0.000289,-0.002475,-7.6e-05,0.0097,-0.006521,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002205,-0.000152,-17.73470449613444,29,336,4032,0.77939,49.801947722997284,49.80195100700075,0.8445,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,336,28.0,True,4032,0.275941
5959ae8b224b67e960232b5a,lhs30s2000:00,stage1,12,6,1.0,0.0,4.0,4.0,SUCCESS,True,3.735588,-0.294015,-1.863979,-4.594651,0.001537,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7165,0.0,0.5539,False,0.0009684,0.007379230405563664,-0.0726,0.05143,-0.000383,-0.002483,-3.5e-05,0.009756,-0.006545,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002215,-0.0002134,-9.838424335586854,29,336,4032,0.77939,49.59514738099824,49.595150340002874,0.4481,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,336,28.0,True,4032,0.276385
7a8ed7f9742004e44bf69dfa,lhs30s2000:00,stage1,12,6,1.0,4.0,4.0,4.0,SUCCESS,True,3.730584,-0.290718,-1.862871,-4.596319,0.003636,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7165,0.0,0.5539,False,0.0033393,0.009888432279871353,0.18832,-0.07885,-0.000569,-0.002486,1.9e-05,0.009782,-0.006555,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002219,-0.0003347,19.04447486416421,29,336,4032,0.77939,50.49219435699706,50.49219615699985,0.872,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,336,28.0,True,4032,0.276591
e30c4ecedd1f6b88d35aade0,lhs30s2000:00,stage1,16,2,1.0,-2.0,4.0,4.0,SUCCESS,True,3.73057,-0.29664,-1.859437,-4.598999,0.002065,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7165,0.0,0.5539,False,0.0040962,0.011460145483545014,-0.20279,0.11642,-0.000287,-0.002515,-8.4e-05,0.009839,-0.006592,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002019,-0.0001357,-17.695237838924026,29,112,1792,0.77939,11.345038700997975,11.345041985001444,0.8464,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,1792,0.276082
63ab59275dd42fabe29a84c2,lhs30s2000:00,stage1,16,2,1.0,0.0,4.0,4.0,SUCCESS,True,3.747413,-0.296711,-1.870826,-4.605352,0.00154,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7165,0.0,0.5539,False,0.0009899,0.007395745376091686,-0.07223,0.05129,-0.000383,-0.002523,-4.2e-05,0.009896,-0.006616,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002028,-0.0001958,-9.766426009405189,29,112,1792,0.77939,11.573407875999692,11.573409889002505,0.4414,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,1792,0.276525
41266cc3f677bd3475969f99,lhs30s2000:00,stage1,16,2,1.0,4.0,4.0,4.0,SUCCESS,True,3.741622,-0.293333,-1.869349,-4.606384,0.003646,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7165,0.0,0.5539,False,0.0033984,0.009945206943202497,0.18949,-0.07946,-0.000574,-0.002526,1.6e-05,0.009923,-0.006626,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002032,-0.0003144,19.053399399548496,29,112,1792,0.77939,11.548901408001257,11.548903525999776,0.8749,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,1792,0.276734
5eb6cf09825432cc10573427,lhs30s2000:00,stage1,16,4,1.0,-2.0,4.0,4.0,SUCCESS,True,3.7219,-0.29463,-1.854246,-4.590492,0.002057,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7165,0.0,0.5539,False,0.0040733,0.011425364081060839,-0.20235,0.11616,-0.000286,-0.002503,-8.4e-05,0.009808,-0.006574,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002013,-0.0001357,-17.710595352967687,29,224,3584,0.77939,40.66953866900076,40.669542588002514,0.8429,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,224,28.0,True,3584,0.275953
65e401a3fa3e71986056f6bb,lhs30s2000:00,stage1,16,4,1.0,0.0,4.0,4.0,SUCCESS,True,3.738811,-0.294705,-1.865652,-4.596927,0.00154,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7165,0.0,0.5539,False,0.0009805,0.007380474434216171,-0.0721,0.05122,-0.000382,-0.002511,-4.1e-05,0.009865,-0.006598,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002022,-0.0001954,-9.769019680596893,29,224,3584,0.77939,40.87202446499941,40.87202689100013,0.4407,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,224,28.0,True,3584,0.276394
34627513f6add167341133d4,lhs30s2000:00,stage1,16,4,1.0,4.0,4.0,4.0,SUCCESS,True,3.733264,-0.291363,-1.864302,-4.598185,0.00365,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7165,0.0,0.5539,False,0.0033897,0.00993310695573401,0.18903,-0.07918,-0.000572,-0.002514,1.6e-05,0.009892,-0.006609,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002026,-0.0003135,19.030299466460498,29,224,3584,0.77939,40.590927456996724,40.59092957500252,0.872,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,224,28.0,True,3584,0.276605
7f9a76288b8b18a88e788d92,lhs30s2000:00,stage1,16,6,1.0,-2.0,4.0,4.0,SUCCESS,True,3.718931,-0.293952,-1.852449,-4.587563,0.002061,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7165,0.0,0.5539,False,0.0040658,0.011425848761937966,-0.2022,0.11608,-0.000286,-0.002499,-8.3e-05,0.0098,-0.00657,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002011,-0.0001357,-17.69671594757783,29,336,5376,0.77939,85.8648015439976,85.86480419400323,0.8418,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,336,28.0,True,5376,0.275905
da3a649896124a7370274eaf,lhs30s2000:00,stage1,16,6,1.0,0.0,4.0,4.0,SUCCESS,True,3.735901,-0.29403,-1.863893,-4.594083,0.001539,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7165,0.0,0.5539,False,0.0009771,0.007384876859369228,-0.07205,0.0512,-0.000382,-0.002508,-4.1e-05,0.009857,-0.006594,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.000202,-0.0001953,-9.756425377437381,29,336,5376,0.77939,85.20396834099665,85.20397035600035,0.4405,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,336,28.0,True,5376,0.276349
ea0cb374d1ae9d5b5b0a0a56,lhs30s2000:00,stage1,16,6,1.0,4.0,4.0,4.0,SUCCESS,True,3.730509,-0.290705,-1.862621,-4.595484,0.00365,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7165,0.0,0.5539,False,0.0033866,0.009937589898235625,0.18888,-0.07908,-0.000571,-0.00251,1.6e-05,0.009884,-0.006604,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002024,-0.0003133,19.006620512035298,29,336,5376,0.77939,86.47859462400083,86.47859727200193,0.871,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,336,28.0,True,5376,0.276559
4ef7b3fbb73d1c37c81a1bf4,lhs30s2000:01,stage1,8,2,1.0,-2.0,4.0,4.0,SUCCESS,True,3.377564,-0.260541,-1.535728,-3.565255,0.002302,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.5594,0.0,0.62927,False,0.0042008,0.010959850155405713,-0.17238,0.08656,-8.1e-05,-0.003018,-8.6e-05,0.01351,-0.008559,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0004764,-0.0001548,-15.728317226579712,29,112,896,0.74569,3.170303226001124,3.1703055549987766,0.68,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,896,0.28612
2b968751df785df2187338ef,lhs30s2000:01,stage1,8,2,1.0,0.0,4.0,4.0,SUCCESS,True,3.390864,-0.260599,-1.543245,-3.568726,0.001596,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.5594,0.0,0.62927,False,0.0014554,0.007728820312892156,-0.05421,0.0328,-0.000219,-0.003024,-2.5e-05,0.013562,-0.00858,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0004779,-0.0002909,-7.014007028934847,29,112,896,0.74569,2.9920509369985666,2.992053162000957,0.1929,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,896,0.286392
c5618fe695b0bd4b2dc6b061,lhs30s2000:01,stage1,8,2,1.0,4.0,4.0,4.0,SUCCESS,True,3.380946,-0.257233,-1.538059,-3.566206,0.004077,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.5594,0.0,0.62927,False,0.0040316,0.010539256612026985,0.18245,-0.07492,-0.000493,-0.003019,6.5e-05,0.013547,-0.008568,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0004774,-0.0005606,17.311467660043046,29,112,896,0.74569,3.0045499120024033,3.0045521380016,0.7849,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,896,0.286267
c0d2d721012b56e46fda6764,lhs30s2000:01,stage1,8,4,1.0,-2.0,4.0,4.0,SUCCESS,True,3.36867,-0.258709,-1.530591,-3.555942,0.002267,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.5594,0.0,0.62927,False,0.0041946,0.0109427490746261,-0.17201,0.08634,-8.2e-05,-0.003011,-8.5e-05,0.013498,-0.008553,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0004756,-0.000154,-15.719084740675857,29,224,1792,0.74569,12.039600968000741,12.039603616001841,0.678,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,224,28.0,True,1792,0.285915
5bd6427d544726ca8fea38bc,lhs30s2000:01,stage1,8,4,1.0,0.0,4.0,4.0,SUCCESS,True,3.382068,-0.258776,-1.538156,-3.559514,0.001567,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.5594,0.0,0.62927,False,0.0014524,0.007718509645365742,-0.05415,0.03277,-0.000219,-0.003018,-2.5e-05,0.01355,-0.008574,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0004772,-0.0002895,-7.015603074683221,29,224,1792,0.74569,11.657648572003382,11.657650266999553,0.193,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,224,28.0,True,1792,0.28619
f3b89c28dabc8d765ec89d55,lhs30s2000:01,stage1,8,4,1.0,4.0,4.0,4.0,SUCCESS,True,3.372385,-0.255466,-1.533122,-3.557202,0.004063,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.5594,0.0,0.62927,False,0.0040327,0.010533439084920349,0.1819,-0.07461,-0.000492,-0.003012,6.5e-05,0.013535,-0.008562,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0004767,-0.000558,17.268813967928832,29,224,1792,0.74569,11.500409301999753,11.500410996999562,0.7814,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,224,28.0,True,1792,0.286073
