# x/c  z/c_upper  z/c_lower   median camber and thickness of 17 scanned sections, Savitzky-Golay window 41
0.0384544 0.0423124 -0.0312321
0.0386509 0.0424061 -0.0312517
0.0388478 0.0425000 -0.0312712
0.0390453 0.0425941 -0.0312905
0.0392432 0.0426884 -0.0313094
0.0394417 0.0427828 -0.0313278
0.0396406 0.0428773 -0.0313457
0.0398401 0.0429719 -0.0313629
0.0400400 0.0430667 -0.0313795
0.0402405 0.0431615 -0.0313952
0.0404414 0.0432564 -0.0314101
0.0406429 0.0433513 -0.0314240
0.0408448 0.0434462 -0.0314371
0.0410473 0.0435412 -0.0314491
0.0412502 0.0436361 -0.0314600
0.0414537 0.0437310 -0.0314699
0.0416576 0.0438258 -0.0314787
0.0418621 0.0439205 -0.0314864
0.0420671 0.0440149 -0.0314929
0.0422725 0.0441094 -0.0314984
0.0424785 0.0442037 -0.0315029
0.0426849 0.0442981 -0.0315066
0.0428919 0.0443925 -0.0315095
0.0430993 0.0444869 -0.0315117
0.0433073 0.0445815 -0.0315134
0.0435158 0.0446761 -0.0315146
0.0437247 0.0447708 -0.0315154
0.0439342 0.0448656 -0.0315161
0.0441441 0.0449604 -0.0315168
0.0443546 0.0450553 -0.0315176
0.0445656 0.0451501 -0.0315182
0.0447770 0.0452450 -0.0315188
0.0449890 0.0453401 -0.0315193
0.0452014 0.0454353 -0.0315199
0.0454144 0.0455306 -0.0315205
0.0456279 0.0456262 -0.0315213
0.0458418 0.0457220 -0.0315222
0.0460563 0.0458180 -0.0315234
0.0462713 0.0459143 -0.0315249
0.0464867 0.0460111 -0.0315266
0.0467027 0.0461083 -0.0315282
0.0469192 0.0462059 -0.0315297
0.0471361 0.0463040 -0.0315312
0.0473536 0.0464025 -0.0315325
0.0475716 0.0465014 -0.0315336
0.0477900 0.0466007 -0.0315346
0.0480090 0.0467005 -0.0315354
0.0482285 0.0468007 -0.0315360
0.0484484 0.0469013 -0.0315363
0.0486689 0.0470023 -0.0315365
0.0488899 0.0471037 -0.0315364
0.0491113 0.0472054 -0.0315360
0.0493333 0.0473075 -0.0315354
0.0495558 0.0474099 -0.0315345
0.0497788 0.0475126 -0.0315333
0.0500022 0.0476157 -0.0315320
0.0502262 0.0477190 -0.0315304
0.0504507 0.0478226 -0.0315286
0.0506757 0.0479262 -0.0315266
0.0509011 0.0480300 -0.0315244
0.0511271 0.0481340 -0.0315220
0.0513536 0.0482380 -0.0315195
0.0515806 0.0483420 -0.0315168
0.0518080 0.0484460 -0.0315140
0.0520360 0.0485499 -0.0315111
0.0522645 0.0486536 -0.0315080
0.0524935 0.0487572 -0.0315049
0.0527230 0.0488605 -0.0315017
0.0529529 0.0489636 -0.0314983
0.0531834 0.0490666 -0.0314948
0.0534144 0.0491694 -0.0314910
0.0536459 0.0492720 -0.0314871
0.0538779 0.0493744 -0.0314830
0.0541103 0.0494766 -0.0314786
0.0543433 0.0495786 -0.0314740
0.0545768 0.0496804 -0.0314692
0.0548108 0.0497820 -0.0314640
0.0550453 0.0498835 -0.0314586
0.0552803 0.0499847 -0.0314529
0.0555158 0.0500858 -0.0314471
0.0557517 0.0501868 -0.0314410
0.0559882 0.0502877 -0.0314347
0.0562252 0.0503884 -0.0314283
0.0564627 0.0504891 -0.0314217
0.0567007 0.0505896 -0.0314149
0.0569392 0.0506900 -0.0314079
0.0571782 0.0507905 -0.0314009
0.0574177 0.0508909 -0.0313938
0.0576576 0.0509913 -0.0313868
0.0578981 0.0510919 -0.0313797
0.0581391 0.0511925 -0.0313728
0.0583806 0.0512933 -0.0313660
0.0586226 0.0513943 -0.0313593
0.0588651 0.0514954 -0.0313529
0.0591081 0.0515969 -0.0313467
0.0593516 0.0516985 -0.0313408
0.0595956 0.0518002 -0.0313352
0.0598401 0.0519020 -0.0313297
0.0600851 0.0520040 -0.0313245
0.0603306 0.0521062 -0.0313194
0.0605766 0.0522085 -0.0313145
0.0608231 0.0523110 -0.0313097
0.0610701 0.0524137 -0.0313051
0.0613176 0.0525166 -0.0313005
0.0615656 0.0526197 -0.0312961
0.0618140 0.0527230 -0.0312917
0.0620630 0.0528265 -0.0312874
0.0623125 0.0529302 -0.0312832
0.0625625 0.0530341 -0.0312789
0.0628130 0.0531381 -0.0312747
0.0630640 0.0532423 -0.0312705
0.0633155 0.0533467 -0.0312663
0.0635676 0.0534511 -0.0312619
0.0638201 0.0535557 -0.0312575
0.0640731 0.0536605 -0.0312529
0.0643266 0.0537654 -0.0312481
0.0645806 0.0538705 -0.0312432
0.0648351 0.0539757 -0.0312382
0.0650901 0.0540811 -0.0312331
0.0653456 0.0541865 -0.0312280
0.0656016 0.0542919 -0.0312228
0.0658581 0.0543974 -0.0312175
0.0661151 0.0545028 -0.0312122
0.0663726 0.0546082 -0.0312069
0.0666306 0.0547136 -0.0312017
0.0668891 0.0548189 -0.0311965
0.0671481 0.0549242 -0.0311914
0.0674076 0.0550294 -0.0311865
0.0676677 0.0551346 -0.0311817
0.0679282 0.0552396 -0.0311770
0.0681892 0.0553446 -0.0311726
0.0684507 0.0554493 -0.0311683
0.0687127 0.0555540 -0.0311643
0.0689752 0.0556585 -0.0311604
0.0692382 0.0557628 -0.0311569
0.0695017 0.0558669 -0.0311535
0.0697657 0.0559709 -0.0311504
0.0700303 0.0560747 -0.0311474
0.0702953 0.0561785 -0.0311447
0.0705608 0.0562821 -0.0311422
0.0708268 0.0563856 -0.0311398
0.0710933 0.0564891 -0.0311376
0.0713603 0.0565924 -0.0311356
0.0716279 0.0566956 -0.0311336
0.0718959 0.0567987 -0.0311318
0.0721644 0.0569017 -0.0311301
0.0724334 0.0570046 -0.0311284
0.0727029 0.0571075 -0.0311267
0.0729730 0.0572102 -0.0311250
