"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "rms[LM_1]"   ,    "rms[LM_2]"   ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,          72,      -11.32392529,      -9.681334119,      -10.29312916,      -10.97734382,      -12.47943985,      -5.458588159,      -3.430690404,   9.949891347e-05,       6.460275084,                40,                40,                40,    0.001789260784,     0.01073920679,      0.6048036201,                 0,                 0,                 0,     0.07809227449,     -0.0103746772,       0.604809983,                 0,       56.31734561,    0.002390236486
          0,           0,          73,      -11.32384637,      -9.681334923,      -10.29304187,      -10.97726954,      -12.47943635,      -5.458624548,      -3.430626809,   9.949891399e-05,       6.460275085,                40,                40,                40,    0.001789260784,     0.01073880671,      0.6047979189,                 0,                 0,                 0,     0.07809151307,    -0.01037487805,      0.6048042713,                 0,        56.3189128,    0.002390236486
          0,           0,          74,      -11.32376662,      -9.681335695,      -10.29295461,      -10.97719454,      -12.47943277,      -5.458660903,      -3.430563399,   9.949891452e-05,       6.460275086,                40,                40,                40,    0.001789260784,     0.01073840696,      0.6047922161,                 0,                 0,                 0,     0.07809075158,    -0.01037507854,       0.604798558,                 0,       56.32047829,    0.002390236486
          0,           0,          75,      -11.32368592,      -9.681336435,      -10.29286737,      -10.97711867,      -12.47942912,      -5.458697222,      -3.430500178,   9.949891504e-05,       6.460275087,                40,                40,                40,    0.001789260784,     0.01073800753,      0.6047865118,                 0,                 0,                 0,     0.07808999001,    -0.01037527865,      0.6047928433,                 0,       56.32204206,    0.002390236486
          0,           0,          76,      -11.32360425,       -9.68133715,      -10.29278015,      -10.97704183,      -12.47942539,      -5.458733506,      -3.430437135,   9.949891557e-05,       6.460275088,                40,                40,                40,    0.001789260784,     0.01073760842,      0.6047808061,                 0,                 0,                 0,     0.07808922836,    -0.01037547839,      0.6047871271,                 0,       56.32360414,    0.002390236486
          0,           0,          77,       -11.3235215,      -9.681337838,      -10.29269295,      -10.97696393,      -12.47942158,      -5.458769754,      -3.430374265,   9.949891609e-05,        6.46027509,                40,                40,                40,    0.001789260784,     0.01073720963,      0.6047750988,                 0,                 0,                 0,     0.07808846663,    -0.01037567775,      0.6047814094,                 0,       56.32516451,    0.002390236486
          0,           0,          78,      -11.32343808,      -9.681338495,      -10.29260577,      -10.97688536,       -12.4794177,      -5.458805971,      -3.430311565,   9.949891662e-05,       6.460275091,                40,                40,                40,    0.001789260784,     0.01073681116,      0.6047693901,                 0,                 0,                 0,     0.07808770482,    -0.01037587675,      0.6047756902,                 0,       56.32672319,    0.002390236486
          0,           0,          79,      -11.32335393,      -9.681339119,      -10.29251861,      -10.97680605,      -12.47941374,      -5.458842151,      -3.430249064,   9.949891714e-05,       6.460275092,                40,                40,                40,    0.001789260784,       0.010736413,      0.6047636799,                 0,                 0,                 0,     0.07808694293,    -0.01037607538,      0.6047699696,                 0,       56.32828018,    0.002390236486
          0,           0,          80,      -11.32326917,       -9.68133971,      -10.29243147,      -10.97672618,      -12.47940971,      -5.458878296,      -3.430186722,   9.949891767e-05,       6.460275093,                40,                40,                40,    0.001789260784,     0.01073601517,      0.6047579682,                 0,                 0,                 0,     0.07808618096,    -0.01037627364,      0.6047642475,                 0,       56.32983548,    0.002390236486
          0,           0,          81,      -11.32318395,      -9.681340266,      -10.29234434,      -10.97664585,       -12.4794056,      -5.458914405,      -3.430124541,   9.949891819e-05,       6.460275094,                40,                40,                40,    0.001789260784,     0.01073561765,       0.604752255,                 0,                 0,                 0,     0.07808541891,    -0.01037647152,      0.6047585239,                 0,       56.33138908,    0.002390236486
          0,           0,          82,      -11.32309846,      -9.681340789,      -10.29225724,      -10.97656525,      -12.47940142,       -5.45895048,      -3.430062514,   9.949891871e-05,       6.460275095,                40,                40,                40,    0.001789260784,     0.01073522046,      0.6047465403,                 0,                 0,                 0,     0.07808465678,    -0.01037666904,      0.6047527989,                 0,       56.33294098,    0.002390236486
          0,           0,          83,      -11.32301287,      -9.681341281,      -10.29217016,      -10.97648455,      -12.47939716,      -5.458986519,       -3.43000064,   9.949891924e-05,       6.460275096,                40,                40,                40,    0.001789260784,     0.01073482358,      0.6047408242,                 0,                 0,                 0,     0.07808389458,    -0.01037686618,      0.6047470723,                 0,       56.33449117,    0.002390236486
          0,           0,          84,      -11.32292727,      -9.681341739,      -10.29208311,      -10.97640384,      -12.47939283,      -5.459022524,      -3.429938911,   9.949891976e-05,       6.460275098,                40,                40,                40,    0.001789260784,     0.01073442702,      0.6047351065,                 0,                 0,                 0,     0.07808313229,    -0.01037706296,      0.6047413443,                 0,       56.33603966,    0.002390236486
          0,           0,          85,      -11.32284181,      -9.681342166,       -10.2919961,      -10.97632327,      -12.47938825,      -5.459058494,      -3.429877322,   9.949892028e-05,       6.460275099,                40,                40,                40,    0.001789260784,     0.01073403079,      0.6047293874,                 0,                 0,                 0,     0.07808236994,    -0.01037725935,      0.6047356148,                 0,       56.33758644,    0.002390236486
          0,           0,          86,      -11.32275645,      -9.681342559,      -10.29190912,      -10.97624278,      -12.47938353,      -5.459094429,      -3.429815877,   9.949892081e-05,         6.4602751,                40,                40,                40,    0.001789260784,     0.01073363488,      0.6047236668,                 0,                 0,                 0,     0.07808160751,    -0.01037745538,      0.6047298839,                 0,       56.33913149,    0.002390236486
          0,           0,          87,      -11.32267163,      -9.681342921,      -10.29182217,      -10.97616289,      -12.47937873,       -5.45913033,       -3.42975456,   9.949892133e-05,       6.460275101,                40,                40,                40,    0.001789260784,     0.01073323929,      0.6047179447,                 0,                 0,                 0,     0.07808084501,    -0.01037765102,      0.6047241515,                 0,       56.34067481,    0.002390236486
          0,           0,          88,      -11.32258707,       -9.68134325,      -10.29173526,      -10.97608325,      -12.47937385,      -5.459166195,      -3.429693379,   9.949892185e-05,       6.460275102,                40,                40,                40,    0.001789260784,     0.01073284404,      0.6047122211,                 0,                 0,                 0,     0.07808008243,    -0.01037784629,      0.6047184176,                 0,       56.34221638,    0.002390236486
          0,           0,          89,      -11.32250295,      -9.681343546,      -10.29164839,      -10.97600406,      -12.47936889,      -5.459202026,      -3.429632319,   9.949892238e-05,       6.460275103,                40,                40,                40,    0.001789260784,     0.01073244911,       0.604706496,                 0,                 0,                 0,     0.07807931979,    -0.01037804117,      0.6047126822,                 0,       56.34375621,    0.002390236486
          0,           0,          90,      -11.32242885,      -9.681343811,      -10.29156171,      -10.97593742,      -12.47936386,      -5.459237822,      -3.429571379,    9.94989229e-05,       6.460275104,                40,                40,                40,    0.001789260784,     0.01073205451,      0.6047007694,                 0,                 0,                 0,     0.07807855708,    -0.01037823568,      0.6047069453,                 0,       56.34529429,    0.002390236486
